"id","machine","doy","anet","ci","ca","co2_ref","gsw","Tleaf","ci.ca","iwue"
"2616","albert",142,5.76277846406942,291.966250837524,412.301,419.992064516129,0.0849298691972067,31.2367870967742,0.695170874654256,67.8533773634842
"2662","albert",142,5.78971236486907,276.871263654563,412.322033333333,419.971066666667,0.0753199860559031,32.1065,0.659262710291224,76.8682081349816
"2637","albert",142,5.5046786429382,293.559197212085,412.5307,419.9967,0.0834315883143701,33.2567933333333,0.698955961349423,65.978351295394
"5052","albert",142,6.23655963078458,308.477674027063,411.479967741936,420.029225806452,0.110822193093622,33.0918741935484,0.734419547675019,56.275367385267
"2988","albert",142,4.07378031833519,318.96473643101,414.387161290323,420.018290322581,0.078988286234529,33.0556258064516,0.759406777704942,51.5744867060348
"4444","albert",142,3.07638018318114,349.205969268097,415.50564516129,420.01135483871,0.0921620688589822,32.9088451612903,0.831420306249094,33.3801120273063
"3829","albert",142,4.56212521158738,330.848294834261,413.683806451613,419.991387096774,0.103152169096333,32.4373322580645,0.787750189643835,44.2271379414896
"4109","albert",142,4.04775317979259,336.024831427825,414.154935483871,419.931967741935,0.098687568413398,32.6925064516129,0.800188738272781,41.0158365928799
"2573","albert",142,4.37153716223435,352.470316595658,413.468580645161,419.969387096774,0.143472551775124,32.7965161290323,0.839276212564603,30.4695017140715
"4265","albert",142,5.60268356877886,318.850416184347,412.245677419355,419.92864516129,0.110540389728595,32.6557612903226,0.75929665636856,50.6844926323752
"5069","albert",143,6.0844997262957,334.880510483356,411.471966666667,419.900366666667,0.14828175979967,28.8469766666667,0.797523739123564,41.033366035822
"5030","albert",143,6.28169605446678,319.211136899793,410.878233333333,419.8592,0.131027875065467,29.9285666666667,0.760281391713682,47.9416769243047
"1021","albert",143,6.52433760395701,312.036507314328,410.564161290323,419.869838709677,0.125772403394759,30.7261935483871,0.743174380596765,51.8741586218975
"2268","albert",143,6.09969574133058,315.284146714126,411.1582,419.904966666667,0.121125858065181,31.06371,0.750846433698909,50.3583284260259
"TT24_150","albert",145,7.787127831,314.1236779,409.2637742,419.7107419,0.148497872,28.80306452,0.748428969146667,52.439322706254
"6483","albert",145,6.248909035,268.3743099,411.6597419,419.7402581,0.075223346,30.45227419,0.639381867049936,83.0714049199566
"1941","albert",145,5.589965908,309.7229852,412.2559677,419.7572258,0.097430829,30.78299677,0.737862188339248,57.3736872135205
"TT24_135","albert",145,6.818078493,312.004974,410.6942333,419.8253333,0.12444293,31.37070667,0.743178053471696,54.7887975074197
"2801","albert",145,2.069316142,-37.0389651,417.3048667,419.7768667,0.0073817,31.85658667,-0.0882348886711531,280.330566400694
"2692","albert",145,8.440313949,301.2356152,408.6933333,419.8565333,0.139230692,31.03406333,0.717472734870504,60.621073038982
"5506","albert",145,5.319013697,286.6017934,412.9796333,419.8409333,0.073185527,31.01927667,0.682643760214793,72.6784914317827
"2639","albert",145,6.145641418,320.0217705,411.5519355,419.8427419,0.122190148,31.75689032,0.762241998162789,50.2957195697971
"2799","albert",145,6.186455138,280.8679532,411.8105161,419.8565484,0.082471196,31.92569677,0.668961706731356,75.0135251827802
"5596","albert",145,6.123617325,275.5844045,411.8704516,419.9037097,0.078536721,32.56062258,0.656303809977986,77.9713902876083
"TT24_130","albert",145,6.704450752,275.2403438,411.2709677,419.9314194,0.085387213,31.52837097,0.655441177021869,78.5182056709123
"5714","albert",145,4.621209455,321.1202425,413.6356333,419.9144667,0.090898591,32.27503,0.764727743303539,50.8391758789748
"TT24_205","albert",145,8.153380625,295.6758435,409.1598387,420.0119677,0.127908703,32.05474516,0.703970044280241,63.743751861826
"7147","albert",149,4.991884605,310.8773518,413.3183333,419.927,0.086856467,26.49606,0.740312844375332,57.4728028599183
"5381","albert",149,5.011794427,338.8474248,412.9509667,419.9435333,0.126672174,26.9421,0.806888064538747,39.5650778599568
"4547","albert",149,4.608485373,334.4272797,413.6240667,419.9360667,0.107564015,27.21863333,0.796376654017939,42.844118202542
"6881","albert",149,3.362040838,352.0051384,415.1889667,419.9577,0.102320532,26.65235,0.838191890278473,32.8579296088883
"1374","albert",149,4.840824188,357.2936277,412.9290645,419.9878387,0.173067903,26.66807742,0.85072374668262,27.9706641386878
"6887","albert",149,4.775628108,331.6927195,413.3620645,419.928871,0.107577435,27.29275484,0.789878339896282,44.392470484168
"flag3_mai","albert",149,4.126332891,343.9933341,414.0776452,419.9189677,0.11124113,27.10343226,0.819189797460535,37.093590212541
"43","albert",149,5.245578788,307.5416444,412.9879032,419.9071613,0.088401303,26.15410968,0.732403904348463,59.3382519259925
"5184","albert",151,3.60103961449039,273.521743912155,415.27,419.913766666667,0.043550837485007,21.7794966666667,0.651375986273106,82.685886711825
"141","albert",151,1.75266335658036,287.039505158133,417.6842,419.947333333333,0.023075978935552,22.61779,0.68351310360696,75.9518528542302
"552","albert",151,2.98189263449558,334.975980468783,415.764774193548,419.948806451613,0.0692775125884046,22.2642387096774,0.79765908444695,43.0427208351398
"5105","albert",151,6.41989525793132,304.644981493009,411.197133333333,419.942333333333,0.110021449175456,22.70664,0.725444798753343,58.3513060957162
"TT24_111","albert",151,5.91631097115644,332.728343701659,411.483633333333,419.960633333333,0.14496326107888,22.9950333333333,0.792284603108417,40.8124853643928
"TT24_110","albert",151,4.80725781177071,310.003083399748,413.375933333333,419.943433333333,0.0849121475034823,23.3839266666667,0.738202002443698,56.6144886580988
"2329","albert",151,4.09694593139667,306.237052014073,414.341233333333,419.925033333333,0.0687838883127946,24.0115933333333,0.729266006323049,59.5625811783977
"5479","albert",151,4.42451011901352,353.71919750668,413.565580645161,419.940870967742,0.144039662587561,24.2423258064516,0.842307148364826,30.7173041059013
"4942","albert",151,3.98087450750802,322.215416396594,414.487225806452,419.915580645161,0.0776433257464804,24.3915258064516,0.767333795763282,51.2713033507387
"1666","albert",151,5.21476029086622,332.805284027021,412.7557,419.9057,0.120336787641517,23.7641566666667,0.792571484566704,43.3347141225091
"6558","albert",151,5.69317282127773,336.519717691328,411.608966666667,419.854133333333,0.147484289487048,24.2396433333333,0.801515790780977,38.6018934021966
"TT24_161","albert",152,8.283745849,300.7699239,408.3168333,419.9788,0.145215102,23.40584333,0.716155015205529,57.0446581306674
"6495","albert",152,6.934715245,297.2530498,410.2578387,419.9789032,0.11485844,23.48902258,0.707780908838756,60.3761921631532
"5579","albert",152,9.440418801,287.7748003,406.7767742,419.9908387,0.148189409,24.35923226,0.685193041807176,63.7050843559272
"2608","albert",152,6.399717907,263.505482,411.0869677,420.0321935,0.079751089,26.65505484,0.627345917950453,80.2461507077352
"4237","albert",152,7.832675941,264.7329442,408.9427419,420.0588387,0.101586897,28.25933871,0.630228243784363,77.1032108698034
"TT24_160","albert",152,8.041430188,225.6737685,409.1241613,420.0319355,0.078196956,26.97932258,0.537277643499562,102.8355910427
"5600","albert",152,6.332415764,239.3654772,411.4167742,420.074129,0.066093684,26.59777419,0.569817231472496,95.8096958856159
"5178","albert",152,8.643077915,257.8211002,408.1152581,420.0904194,0.105211836,26.41231613,0.613727636465113,82.1492927373684
"3136","albert",152,8.21224085,271.761426,408.5617419,420.0579677,0.111167329,26.02595161,0.646961721707154,73.872790898844
"TT24_104","albert",152,6.73674893,202.7949446,410.896129,420.1132903,0.057574645,29.26083871,0.482714899248214,117.008952986163
"TT24_105","albert",152,6.96289059,271.7828596,411.0355806,420.0492258,0.086443512,28.88228065,0.647026212421601,80.5484463657608
"5060","albert",152,6.785138106,318.3947354,410.942129,420.0581935,0.132694586,28.07003226,0.757977681013857,51.1334961774552
"2573","albert",153,4.99133343250603,315.327734993956,413.272451612903,419.917451612903,0.0911916340566241,23.9968,0.75092791162354,54.7345541522673
"4265","albert",153,5.30485338750273,313.190054515109,412.473419354839,419.942838709677,0.099690009084427,25.0886387096774,0.745792107033952,53.2134908625605
"3829","albert",153,2.44635291524005,364.347056662478,415.919774193548,419.924516129032,0.104061595980038,26.1559516129032,0.867648928957802,23.5087007094272
"2988","albert",153,3.84395565797295,318.363882378964,414.468064516129,419.90764516129,0.0749173919884807,26.8417419354839,0.75817596094655,51.309256181315
"4000","albert",153,3.38086819461267,343.55166260255,415.253548387097,419.938193548387,0.0882574835251476,27.5686483870968,0.818100539271298,38.306872795091
"5115","albert",153,1.69166480194231,382.770288331955,417.044774193548,419.876451612903,0.113600550166982,28.0616677419355,0.911625995841373,14.8913433909935
"5030","albert",158,5.253024446,315.2513406,411.7568333,419.9216,0.111722904,27.81661,0.750738567866002,47.0183306907239
"5069","albert",158,5.674015893,315.8541475,411.0922667,419.9613333,0.123100179,28.08738667,0.752102925805241,46.0926697190262
"1021","albert",158,5.859304397,309.6601294,410.9525333,419.9784333,0.117457403,28.07193333,0.737323883435707,49.8845049128151
"2268","albert",158,5.639345437,305.0414524,411.2740667,419.9760333,0.10754798,28.75859,0.726330619400133,52.4356239605802
"129","albert",158,3.961597584,306.7999732,413.7907419,419.9167742,0.075370848,28.85697097,0.730620904069614,52.5614038998208
"6483","albert",159,5.499334009,287.2992952,411.989,419.860871,0.083436032,26.02833871,0.684272612772244,65.9107807164176
"1941","albert",159,5.600604669,274.723483,411.9485806,419.8703226,0.076322281,26.71827097,0.654305551530305,73.3809917054235
"TT24_135","albert",159,6.30378139,279.0831995,410.7810667,419.7956333,0.089929497,26.46179667,0.66480729517393,70.0969270405238
"TT24_106","albert",159,4.754510894,306.6688076,412.69,419.8156452,0.088671177,26.73976129,0.73048446647076,53.6195757726324
"5024","albert",159,4.152673971,230.2496716,414.1532258,419.8411935,0.040345343,26.89151935,0.548420867615507,102.928210847036
"5506","albert",159,6.244773483,299.008008,410.5672903,419.8470968,0.109405686,27.0175129,0.712183102560399,57.0790578745606
"2639","albert",159,4.998234809,299.6459642,412.4288387,419.8170323,0.086171699,26.58256129,0.713753709701501,58.0032060061854
"2692","albert",159,6.350954478,302.0258873,410.4357742,419.7970323,0.114123372,26.20182903,0.719456937666398,55.6499020901696
"2799","albert",159,7.029973484,276.8083178,409.6684516,419.8203226,0.099307524,26.6139,0.659349495245231,70.7899381722577
"5596","albert",159,6.467757105,267.6834737,410.5796667,419.8480333,0.084176216,27.06657333,0.637572293946482,76.8359212654558
"TT24_130","albert",159,8.255499318,244.8988856,408.4600968,419.816871,0.091643666,26.85856452,0.583346936526522,90.0825957573544
"5714","albert",159,4.883539639,279.8477485,412.7041,419.8171,0.069483848,27.21168667,0.666594449106528,70.2830913883756
"TT24_150","albert",159,6.864136771,316.4829246,409.5760333,419.8893,0.146452832,25.04103667,0.753729434400924,46.8692662153505
"5381","albert",160,4.86149503975833,304.095939903018,412.675193548387,419.801580645161,0.0870060437952174,25.7671193548387,0.724380168925701,55.8753717293552
"4547","albert",160,3.65219633613856,305.091817988646,414.417064516129,419.79764516129,0.0651669693691113,26.0253258064516,0.726759241042019,56.0436732212021
"1374","albert",160,4.24299636239063,336.016766037098,412.8388,419.7601,0.119385008195204,26.45397,0.80049715548738,35.5404453752936
"2881","albert",160,3.20601700954807,315.605091941338,414.899266666667,419.790266666667,0.0655609104768159,27.0740333333333,0.75181612581776,48.9013496949803
"43","albert",160,4.20717203299476,263.550186390825,413.788033333333,419.781566666667,0.0519924186193834,27.6231166666667,0.627826963636306,80.918952122498
"7147","albert",160,4.74129326170974,274.806477559693,412.938419354839,419.787677419355,0.0649804192400846,28.015464516129,0.654632073168669,72.964953399146
"5105","albert",164,4.386229397,314.4383848,414.1460333,420.0465,0.078430928,26.35872,0.748579942458752,55.9247417931865
"TT24_111","albert",164,6.157416137,308.6163302,411.5763667,420.0763,0.109829807,26.99563,0.734667321627047,56.0632519093838
"5184","albert",164,2.838545995,324.3097938,416.0806333,420.0535667,0.057905891,28.07176667,0.772067706382839,49.0199864984376
"141","albert",164,3.179565205,322.3278762,415.6206774,420.0888387,0.063629787,29.2402871,0.767285027608614,49.9697603105288
"TT24_112","albert",164,2.949652165,322.8688344,415.8868667,420.1086333,0.059328601,28.98104667,0.768536537475627,49.7172041019474
"4250","albert",164,4.526179904,315.2680799,413.9203548,420.2061613,0.084706935,29.01212581,0.750270007761545,53.4334042897432
"5436","albert",164,3.221369161,326.9687262,415.7894839,420.1908387,0.065567564,29.18719355,0.778143396014026,49.1305298607708
"9412","albert",164,3.394142285,317.2341833,415.6902581,420.212871,0.061553337,29.1873871,0.75493685508743,55.141482987348
"TT24_212","albert",164,4.000092513,311.6772977,414.7774194,420.2490323,0.070635746,29.85621935,0.741649055071483,56.6298615010026
"3136","albert",165,6.594846958,301.0790198,411.4459355,420.2355806,0.106578912,33.3298,0.716452946154936,61.8775969302445
"5178","albert",165,6.186021745,323.1798428,411.7221,420.2045667,0.129175525,33.22421,0.769101215005905,47.8884970275909
"2608","albert",165,4.879331332,325.1009781,413.2668333,420.2454,0.104849108,34.07488667,0.773597945628911,46.5366985477835
"9412","albert",173,2.282009244,334.3335737,416.6566129,419.9025806,0.052012038,32.38289677,0.796217001625162,43.8746361755715
"4250","albert",173,3.709010478,309.8136854,414.8489355,419.9155484,0.063795506,32.94526774,0.737799985212455,58.1390557196929
"TT24_112","albert",173,2.161064005,323.4038417,416.8687667,419.8601333,0.042790669,33.70813333,0.770265657656333,50.503160046411
"TT24_212","albert",173,3.791326404,324.3621153,414.8642581,419.9676129,0.075541597,29.53819677,0.772350308301595,50.188592173925
"1643","albert",173,6.149489337,335.4573024,411.4502,419.9678667,0.151317414,30.30962333,0.798768974959769,40.6396671370554
"129","albert",173,3.481337317,363.1222331,414.706,419.9224516,0.136281806,30.92811613,0.864736409583298,25.5451363551786
"5506","albert",174,6.087411631,321.9372712,411.8402667,420.3744,0.126967399,34.71754,0.765834625514779,47.9446824849897
"2799","albert",174,7.79977635,295.5053403,409.6391667,420.3656667,0.125881389,36.38750333,0.702972111447179,61.9613146308705
"TT24_130","albert",174,7.520798663,311.8681864,409.8256129,420.3086774,0.143754379,36.38633226,0.741997972369247,52.3170056823104
"TT24_150","albert",174,6.225151722,319.2441299,411.8342903,419.8567097,0.121907522,29.55978065,0.760364482749625,51.0645415465011
"6483","albert",174,4.746668983,317.5522732,413.9645161,420.3373548,0.088853173,30.65781613,0.75547002799952,53.4214910141701
"1941","albert",174,5.355734144,322.2984097,412.9794839,420.34,0.108312599,31.83392903,0.766756458343246,49.4470097980014
"TT24_135","albert",174,7.088353237,324.7701425,410.6765333,420.3688333,0.152256231,32.21318333,0.77258378065394,46.5554229895524
"2692","albert",174,6.83012644,329.4289066,410.7990333,420.3583667,0.157066491,32.98417667,0.783685856394779,43.4855735078464
"2639","albert",174,4.573447562,330.4487769,414.041,420.353,0.101226164,33.10102667,0.786122085247399,45.1804887321424
"TT24_211","albert",179,5.745286663,344.3610258,411.7359667,419.8771,0.16334414,27.7809,0.820147194976816,35.1728973136104
"5069","albert",179,5.69856557,339.9286284,412.0117667,419.9118333,0.149294795,28.67035333,0.809523812959905,38.1698877713721
"5030","albert",179,5.003223175,363.387545,412.3387667,419.9361,0.210768093,28.35262,0.865340095790764,23.738048315501
"54","albert",179,5.788856833,339.0867473,411.8044333,419.9302333,0.150019821,28.89811333,0.807483530383855,38.5872799634923
"511","albert",179,6.901498555,295.009695,410.8444667,419.8884667,0.105059279,30.37892,0.702590612498955,65.6914707648051
"3665","albert",179,3.598610772,289.5797842,415.1665333,419.8801667,0.04979398,30.28493333,0.689672452204445,72.269996734545
"TT24_204","albert",179,4.149161973,299.2852882,414.4215161,419.872871,0.063217104,30.10954194,0.712799775530151,65.633534446627
"TT24_201","albert",179,3.057178134,289.4351501,415.863,419.8167097,0.041940796,30.29763226,0.689432181741479,72.8927065189702
"6495","albert",180,6.46300623155867,307.405870336452,410.789166666667,419.293966666667,0.111658752987927,26.9589766666667,0.733151189320202,57.8817697548304
"TT24_161","albert",180,6.60319517817106,294.119318415358,410.881516129032,419.563290322581,0.0995309940774448,28.7444709677419,0.701012994223647,66.3431048727709
"5579","albert",180,5.91804218829123,302.286980444514,411.731333333333,419.542233333333,0.09582382160426,29.5229133333333,0.72051621130677,61.7596135200282
"2608","albert",180,5.17259803711891,330.922762862586,412.458466666667,419.570233333333,0.11697579928336,29.78382,0.788718399381016,44.2193861363486
"4237","albert",180,5.24476461434791,332.450838026506,412.300225806452,419.553903225806,0.122080251612909,31.6988548387097,0.792391240959518,42.9616137340375
"TT24_160","albert",180,6.61858750194645,287.242562196987,410.853333333333,419.545433333333,0.0937313178658946,32.46937,0.684651862170956,70.6123380385619
"5600","albert",180,4.95896871353707,311.248192659428,412.811451612903,419.518225806452,0.0879516638351631,32.8407580645161,0.741918165917837,56.3828868869502
"5178","albert",180,6.63477571578832,311.329546736225,410.553064516129,419.542870967742,0.121319259796379,33.0003935483871,0.742068494735935,54.6885608016737
"TT24_132","albert",180,4.03322916530047,292.402489321897,414.1584,419.592933333333,0.0595954044895326,32.7722133333333,0.696871815735768,67.6768485732632
"5184","albert",187,3.27012726669769,305.029171628734,415.061838709677,419.552258064516,0.0537845743059677,30.9046612903226,0.727034989719513,60.8004675856447
"TT24_110","albert",187,2.63268907055103,304.437955741322,415.937233333333,419.5691,0.0426679964560557,30.9949166666667,0.725596703239876,61.701727037089
"5105","albert",187,4.73660086801326,307.275996988848,413.128225806452,419.572967741935,0.0809869597386301,30.9471677419355,0.732354132923652,58.4859696338736
"TT24_111","albert",187,5.62946831612521,296.247813818948,412.047967741935,419.651225806452,0.0868717220362207,30.7779322580645,0.705938159121644,64.80208040285
"TT24_112","albert",187,2.25175439035757,315.281152567876,416.636466666667,419.705366666667,0.0405702208081683,31.19512,0.751196381099112,55.5026407424484
"4250","albert",187,3.18812020569523,291.49969883786,415.423,419.702419354839,0.0457790186200925,31.9179709677419,0.694539000480268,69.6415148641032
"TT24_212","albert",187,4.78774017556888,329.622090803136,412.921533333333,419.679266666667,0.108383711517306,32.32723,0.785414284153667,44.1739824974014
"129","albert",187,2.95266058179418,323.359390877434,415.4995,419.706733333333,0.060522270124391,33.34789,0.770441275290717,48.7863488221046
"3643","albert",187,3.85874157948569,349.847268489812,413.8195,419.625533333333,0.122181497111292,33.8883466666667,0.833713014817685,31.5820453236946
"TT24_150","albert",188,4.91325357420835,314.667926273681,412.982290322581,419.56135483871,0.0901311412290545,29.0986677419355,0.749992635510121,54.5122751937876
"6483","albert",188,4.71798678043622,309.93531777287,413.232903225807,419.534838709677,0.0817326651065878,29.4365225806452,0.738759428718979,57.7246168870608
"1942","albert",188,4.49342523646699,309.022834552552,413.4874,419.543766666667,0.07702039096929,30.0228233333333,0.736568766133224,58.3407222414469
"TT24_135","albert",188,-1.87817149730292,40.9419456648864,12.2806866666667,9.976879,0.104170867009973,29.8718366666667,4.10368269123905,-18.0297193564023
"2639","albert",188,-2.18904369933646,43.9243838772201,12.6068677419355,9.98593580645161,0.111131504252862,31.8931838709677,4.39862469863284,-19.6977779978182
"2692","albert",188,4.42075646052625,307.476702797687,393.951935483871,399.996516129032,0.0936050144736573,32.2696580645161,0.768698452109769,47.2277739113043
"2799","albert",188,4.61235612804231,290.331135720274,393.733516129032,399.988741935484,0.0802850948925201,32.6461935483871,0.725848268417272,57.4497188328294
"5607","albert",188,5.3709765069197,293.969445032427,392.552322580645,399.988032258065,0.100143540588983,32.5632548387097,0.73494560167931,53.6327802605231
"5664","albert",188,4.77188653293132,274.3328174915,393.5524,400.005866666667,0.0717649873257863,33.14968,0.685821985006303,66.4932400986672
"5060","albert",193,1.683603798,150.4250288,417.9190667,419.9764667,0.010431913,29.44853,0.358174899612774,161.389746827835
"TT24_211","albert",193,4.30808861,263.8960219,414.3439032,419.9155484,0.049244582,29.59044194,0.628450227445781,87.4835044797416
"1251","albert",193,2.080480667,236.1592933,417.2898,419.9346667,0.019432871,29.50986333,0.562371511634955,107.059871235702
"TT24_201","albert",193,1.639650462,268.8713572,417.7683548,419.9629032,0.01941575,30.12207742,0.640226446553434,84.4495042426896
"TT24_204","albert",193,2.425000279,240.1252478,416.7809355,419.9787419,0.023759244,30.27632258,0.571755719619674,102.065548844904
"511","albert",193,4.868448972,227.2465697,413.6627667,419.9664,0.044542279,27.48488667,0.541106549714453,109.299503332553
"5579","albert",194,4.970551106,216.0064321,413.5330667,419.9339667,0.0426513,30.39090333,0.514381901034251,116.539263891136
"2608","albert",194,3.098360288,241.81936,415.8968,419.9639667,0.03051946,31.56636,0.575809781730019,101.520809608034
"TT24_160","albert",194,4.058836139,239.6188943,414.5159667,419.9543667,0.040000451,32.84077333,0.570583171173869,101.469759403463
"5006","albert",194,1.50491547105249,258.791815749684,417.743516129032,419.918612903226,0.0174526863510093,35.6280806451613,0.616290413898193,86.2282998035692
"6495","albert",194,5.19501533,282.4483095,413.192,419.9471667,0.069067582,27.43347,0.672580581313397,75.2164065914455
"TT24_135","albert",200,4.341539691,309.6065327,414.1560968,419.9705806,0.073924568,28.08926774,0.737210049946056,58.7293210966076
"2639","albert",200,3.516769166,338.8724606,415.0080645,419.9873548,0.08638602,28.67257419,0.806863484643181,40.7099339221786
"2692","albert",200,3.587941842,303.0654395,415.2592667,419.9980667,0.056211022,28.55674,0.721587701298817,63.8298631538847
"2799","albert",200,3.388832152,322.9602604,415.3466452,419.9775806,0.066505794,29.20028065,0.768994049488555,50.9554423483765
"TT24_130","albert",200,4.816196926,296.8462691,413.5355667,419.9350667,0.073016923,29.66874333,0.706886117972296,65.9600093802912
"5596","albert",200,3.770431047,298.777989,414.8312581,419.8999355,0.057511626,29.9092129,0.711545689199088,65.5594583084818
"5122","albert",200,3.295936702,312.5592491,415.4841,419.8966667,0.057344344,29.65450667,0.744371827374642,57.4762299486764
"4722","albert",200,3.993095001,293.5073042,414.5774333,419.8937667,0.058112939,29.99646,0.699003718265961,68.712666571553
"1495","albert",200,2.535598587,276.6527525,416.5828065,419.8558065,0.03137209,29.89956774,0.658923249880075,80.8233875078135
"5009","albert",200,1.480099556,101.0035935,418.0159667,419.8436667,0.007664365,29.61838,0.240574293507617,193.114440139529
"1146","albert",200,4.423411737,284.1427809,413.9701613,419.823,0.059792916,30.21269032,0.676815660171072,73.978859585975
"3468","albert",200,3.685443743,275.7443983,414.9339333,419.8211,0.046341416,31.06056333,0.65681405317646,79.5280779292545
"TT24_150","albert",200,4.349879483,304.3986232,414.228,419.9199,0.070476824,28.19326,0.724896874856371,61.7207081153373
"6483","albert",200,4.087999378,324.820977,414.292,419.9058065,0.083387016,28.15394516,0.773556764331145,49.0244114023699
"1941","albert",200,4.630444506,332.1919302,413.5558333,419.916,0.104998884,28.32428667,0.791091385419941,44.0999402050788
"TT24_111","albert",201,4.84334407414433,283.755742781863,413.628612903226,419.95664516129,0.0648475916796356,26.2481193548387,0.675678658859852,74.6881102088069
"5105","albert",201,3.28162996523372,292.58779773603,415.629516129032,419.984483870968,0.0468709196508072,27.0610064516129,0.696663350605881,70.0142004825631
"5184","albert",201,3.65165533499126,316.797737849437,414.969741935484,419.945806451613,0.0670231890853598,27.9947935483871,0.754377667266786,54.4834613933479
"TT24_112","albert",201,2.15047325380201,334.109373524355,416.933129032258,419.954870967742,0.0487004871823796,28.3808548387097,0.795583993952576,44.1571199431466
"4250","albert",201,3.88193046207241,308.213943087364,414.728333333333,419.949733333333,0.0652491855085547,28.89353,0.73393056030999,59.4939297987629
"9412","albert",201,2.78356297839569,342.30663142693,415.898129032258,419.941580645161,0.0731336474466102,29.1438677419355,0.815129168445383,38.0613175409824
"3643","albert",201,3.63015508437914,315.827679597392,414.9387,419.9427,0.0665950751871041,29.46679,0.75207326998991,54.5108639667413
"TT24_212","albert",201,3.76511182583902,324.138987294366,414.743566666667,419.938333333333,0.0766932504630781,30.1773433333333,0.771872824091711,49.0931314438372
"5600","albert",235,4.615020457,298.4337181,413.792871,419.9722258,0.071276707,24.40342581,0.710603463196923,64.7479471379058
"TT24_160","albert",235,4.900343127,308.5812827,413.3102,419.9308667,0.084143692,25.28414333,0.734838296419995,58.2377954963041
"5178","albert",235,2.703707852,356.1791069,415.8146,419.8353333,0.090481528,25.93596333,0.848378110771078,29.8813239758727
"6448","albert",235,4.751406909,313.9461188,413.3661935,419.8830968,0.087387311,26.68205806,0.747698874264376,54.3718173110968
"6462","albert",235,4.642630281,313.6801365,413.4172903,419.8680968,0.08568064,27.06796452,0.747092096043245,54.1852894772962
"2743","albert",235,4.779865914,327.2479796,413.1184839,419.8565806,0.104899641,26.89509355,0.779428011185018,45.5660845779253
"TT24_232","albert",235,4.402135541,335.0295661,413.5296333,419.8428,0.107383448,26.49022333,0.797988118648218,40.9945445316675
"4237","albert",235,4.768034794,327.241282,413.0417742,420.006871,0.109837483,21.9308129,0.779133163276274,43.4099058333301
"2329","ozzie",119,9.308921997,251.0402935,408.8453333,420.7188667,0.101222459,28.64058,0.596693691131775,91.9649857251541
"6885","ozzie",119,9.970332942,255.7382135,407.017,419.6371333,0.113788906,29.74036,0.60942703399218,87.6213094271247
"774","ozzie",119,11.37723388,255.649346,405.2611333,419.8991333,0.131583223,29.25435333,0.608835136169118,86.4641678521585
"5479","ozzie",119,10.97151999,250.5969239,405.7824,419.8852667,0.121881805,29.44769333,0.596822379288309,90.017701903906
"4942","ozzie",119,10.88653739,262.4081276,406.058,420.0178667,0.131530631,30.05572667,0.624754679275171,82.7680769660415
"1666","ozzie",119,12.53660754,246.1306767,403.867625,420.0210625,0.137378146,31.03168125,0.585996033710809,91.2561998034243
"6558","ozzie",119,10.8162122,259.0909307,405.9980667,419.9784,0.127831544,32.04062,0.616914895385096,84.6130138270097
"392","ozzie",119,11.1559108,241.9433596,405.5177333,419.9754,0.118225844,33.36159333,0.576089360472066,94.3610163611943
"2337","ozzie",119,8.748171572,198.0948547,408.8029375,420.01975,0.070627258,34.02231875,0.471632238007856,123.863955924779
"583","ozzie",119,9.945428204,216.5770754,407.2007333,419.9979333,0.089443037,34.21064,0.515662240759888,111.192872442379
"4934","ozzie",119,9.771367362,221.1010389,407.5016,420.0086,0.089549434,33.86085333,0.526420265918365,109.117019790432
"1157","ozzie",119,10.82248587,218.1202306,406.072875,419.99375,0.098751466,35.00525,0.51934161067873,109.593166647268
"179","ozzie",119,10.21158053,173.6583636,407.0145625,419.9651875,0.073855309,34.8347375,0.413506568565281,138.264678169582
"4431","ozzie",120,9.59180006,251.2673073,407.6415333,419.9952667,0.10577871,30.65072667,0.598262235844383,90.6779829324824
"1476","ozzie",120,8.721078326,232.895697,408.66225,419.9555,0.085609397,32.0909375,0.554572322543698,101.87057299329
"5657","ozzie",120,10.10949168,201.3698511,406.9666,419.9384667,0.083820461,32.62248667,0.479522280210297,120.608877109373
"4781","ozzie",120,10.82304146,230.0337011,405.911,419.9264,0.106290047,32.82759333,0.547795282935295,101.825540259663
"4959","ozzie",120,9.520968992,252.0685214,407.5196,419.9386667,0.106723759,32.47812,0.600250801815483,89.2113347694209
"4414","ozzie",120,10.96332031,239.9222459,405.7393333,419.9266,0.114514153,32.71165333,0.571343291660971,95.737688510869
"5229","ozzie",120,10.21029258,223.7568311,406.8087333,419.9445333,0.095671823,32.50873333,0.532824726498232,106.722044796826
"4990","ozzie",120,8.939861434,235.140594,408.2996,419.8956667,0.089173741,33.09481333,0.559997667630134,100.252174392908
"482","ozzie",120,7.337347946,217.5929577,410.4456,419.9168,0.064974906,32.37506667,0.518181119926614,112.92587242835
"3004","ozzie",120,6.262011944,179.2691053,309.32425,317.4693125,0.083247116,33.0213,0.564681681792472,75.221968578467
"2508","ozzie",120,8.231651481,192.7523219,409.509,420.038,0.064519388,33.55334,0.458892580909346,127.584153169587
"4576","ozzie",120,8.332736193,205.190588,409.3691333,420.0442667,0.069460861,32.9914,0.488497532919665,119.963042107987
"3077","ozzie",120,10.0477193,212.6176243,407.1553125,420.0488125,0.088257897,32.89698125,0.506173611191914,113.844988851253
